state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
16,1,5000,6,15,4,0
15,1,2000,79,0,1,0
37,1,1715,30,0,3,0
26,2,0,38,29,2,0
34,1,13935,28,5,27,1
41,1,4870,70,1,14,0
49,1,3554,9,0,7,0
5,1,1683,24,12,3,0
6,1,4000,99,3,3,0
10,1,11772,36,2,15,0
43,1,0,16,8,3,0
12,1,0,100,10,5,0
2,1,1050,45,0,7,0
49,1,9004,13,5,14,0
39,1,13000,18,12,12,0
5,1,4768,32,7,9,0
36,1,7072,16,6,7,0
5,1,5073,12,16,6,0
5,1,4784,77,0,9,0
48,1,2980,21,0,2,0
12,1,322,9,0,2,0
5,1,4724,52,0,7,0
44,1,3294,1,4,4,0
21,1,9664,26,11,16,0
23,1,7853,12,4,21,0
35,1,5668,35,0,6,0
45,1,2081,65,0,3,0
32,1,1191,16,0,4,0
19,1,13710,18,30,42,1
35,1,10567,43,0,20,0
21,1,6265,22,0,11,0
29,1,1150,68,0,2,0
44,1,11684,30,0,55,1
46,1,3201,11,0,9,0
29,1,7489,20,0,7,0
44,1,483,100,0,8,0
49,1,1107,49,5,6,0
20,1,7963,13,4,8,0
16,1,0,5,7,39,0
15,1,0,9,19,11,0
10,1,0,5,0,62,0
11,1,5507,11,2,13,0
44,1,5686,59,0,11,0
20,1,3400,19,0,6,0
2,1,0,20,0,15,0
16,1,0,13,0,35,0
44,1,706,5,0,22,0
35,1,2155,100,2,5,0
26,1,5493,32,0,75,1
35,1,894,25,6,8,0
10,1,1464,14,0,5,0
46,1,10000,2,43,9,0
2,1,0,85,21,3,0
39,1,915,12,3,32,0
35,1,254,17,3,3,0
36,1,1568,12,4,16,0
33,1,3229,3,0,4,0
15,1,6414,8,0,10,0
39,1,0,17,36,12,0
5,1,7251,4,16,16,0
32,1,12730,5,0,25,1
48,1,9486,63,20,10,0
24,1,4485,7,0,5,0
7,1,0,69,2,2,0
44,2,7000,54,11,6,0
31,1,804,43,10,21,0
41,1,12000,6,0,11,1
29,1,0,28,1,20,0
46,1,2529,14,9,11,0
11,2,2319,60,0,8,0
45,1,9000,8,4,8,0
23,1,7000,9,30,6,0
5,1,2494,15,0,9,0
32,1,4484,17,12,5,0
7,1,560,43,0,4,0
5,1,1566,7,0,4,0
2,1,5360,2,15,6,0
11,1,0,33,28,2,0
16,1,14264,5,1,14,0
2,1,803,21,0,6,0
39,1,3338,55,0,3,0
23,1,6000,100,39,5,0
4,1,8000,51,1,7,0
18,1,3559,19,11,6,0
50,1,457,34,0,13,0
33,1,8000,79,13,7,0
2,1,0,10,5,7,0
47,1,6000,71,0,5,0
21,1,0,11,31,11,0
48,1,0,5,17,9,0
35,1,7083,26,0,12,0
44,1,2005,10,0,3,0
39,1,0,44,13,42,0
25,1,608,10,6,2,0
16,1,16000,30,0,15,0
23,1,1808,70,0,7,0
39,1,3929,12,17,8,0
39,1,4286,4,0,11,0
41,1,6780,92,5,9,0
15,1,2729,17,0,3,0
36,1,3653,21,0,4,0
39,1,3911,50,0,21,0
15,1,4085,21,0,25,0
49,1,3650,2,31,5,0
33,1,7011,3,1,12,0
16,1,4867,19,0,8,0
22,1,0,72,1,16,0
19,1,10000,6,11,9,0
40,1,11000,57,13,10,0
36,1,6934,35,0,30,0
18,1,4000,16,21,3,0
46,1,6114,27,0,9,0
39,1,7289,16,2,14,0
38,1,1808,18,2,5,0
5,1,10622,3,0,10,0
20,1,9191,4,2,22,0
38,1,62,15,17,40,0
49,1,14000,35,0,13,1
16,2,0,16,0,5,0
20,1,7102,13,21,11,0
27,1,3000,89,11,2,0
25,1,0,9,35,13,0
35,1,7335,8,0,8,0
5,1,0,13,17,14,0
44,1,7000,62,20,6,0
5,1,9618,27,0,20,0
23,1,6060,8,0,8,0
49,1,1896,7,0,7,0
25,1,6212,43,0,6,0
44,1,2678,55,0,5,0
50,1,12000,32,10,11,1
5,1,6224,12,0,7,0
39,1,12425,14,0,12,0
20,1,5521,12,0,5,0
15,1,2610,10,5,3,0
46,1,289,20,0,46,0
29,1,1029,22,2,10,0
29,1,13595,52,2,75,1
5,1,829,50,0,39,0
35,1,8394,20,0,12,0
37,1,8188,22,0,36,0
48,1,3304,38,18,6,0
24,1,10000,24,15,9,0
24,1,2271,12,0,13,0
5,1,0,15,32,14,0
15,1,3147,6,9,4,0
25,1,4125,100,33,4,0
49,1,5766,46,0,14,0
10,1,2535,10,0,3,0
43,1,0,8,32,10,0
35,1,10000,39,1,9,0
15,1,1862,12,0,15,0
21,1,0,70,12,5,0
3,1,0,55,6,42,0
11,1,6720,4,11,6,0
5,1,7913,28,5,18,0
32,1,531,22,0,4,0
30,1,3270,32,6,4,0
44,1,3645,9,5,4,0
43,1,6362,27,0,7,0
24,1,412,5,25,4,0
7,1,832,8,0,4,0
49,1,3904,45,0,13,0
51,1,0,23,2,12,0
41,1,3270,20,0,3,0
37,1,13000,19,0,12,1
11,1,6622,16,0,16,0
11,1,593,8,11,6,0
11,1,9993,71,4,21,1
35,1,4196,26,0,4,0
43,1,5222,9,0,11,0
5,1,3092,41,0,3,0
39,1,2610,87,0,11,0
19,1,6000,61,6,5,0
38,1,2401,8,9,4,0
39,1,0,13,7,9,0
5,2,0,32,7,27,0
21,1,1612,21,1,5,0
5,1,9769,11,11,28,0
36,1,0,17,4,4,0
4,1,4983,100,0,9,0
2,1,9471,13,0,11,0
16,1,5000,3,28,4,0
17,1,3000,7,5,2,0
35,1,7189,9,0,16,0
44,1,0,75,0,14,0
44,1,7632,25,0,12,0
39,1,56,23,7,6,0
43,1,5000,6,37,4,0
2,1,4816,9,7,9,0
18,1,635,19,0,25,0
46,1,4000,27,17,3,0
35,1,8939,37,8,13,0
43,1,5000,59,16,4,0
44,1,2869,4,0,9,0
44,1,6011,8,0,9,0
24,1,6463,13,0,6,0
20,1,19000,35,0,18,1
5,1,778,41,0,5,0
7,1,3338,5,4,3,0
39,1,0,44,24,6,0
36,1,6108,26,1,7,0
10,1,7778,44,9,23,0
35,1,12910,20,11,13,0
32,1,2501,23,37,3,0
32,1,1870,13,0,10,0
11,1,5859,12,0,49,1
11,1,3316,8,0,3,0
13,1,2305,19,3,5,0
4,1,1872,27,10,27,0
50,1,14391,5,2,14,0
39,1,5440,11,0,10,0
6,1,17638,24,0,24,1
3,1,585,3,0,7,0
36,1,232,19,0,2,0
32,1,4369,3,0,13,0
44,1,13000,23,55,12,0
38,1,0,1,2,31,0
32,1,7573,50,26,10,0
10,1,6676,42,19,16,0
38,1,830,69,1,1,0
44,1,26,64,0,9,0
5,1,4094,1,0,15,0
36,1,155,16,0,3,0
11,1,5673,6,2,12,0
46,1,3089,25,1,14,0
43,1,4940,26,1,12,0
44,1,2949,6,0,13,0
21,1,10684,7,0,18,0
17,1,3627,17,23,11,0
42,1,8000,59,0,7,0
10,1,0,52,0,21,0
34,1,5341,30,4,5,0
21,1,6461,29,0,8,0
5,1,4952,87,0,11,0
27,1,7223,62,0,12,0
42,1,8746,12,19,8,0
5,2,13691,27,4,15,1
35,1,7714,16,7,23,0
22,1,13666,16,4,28,0
35,1,7121,18,8,12,0
2,1,5797,16,0,5,0
20,1,2268,16,0,11,0
47,1,534,10,2,5,0
23,1,3481,13,15,12,0
29,1,3994,8,0,10,0
24,1,25,21,4,7,0
11,1,1068,17,46,12,0
15,1,8729,19,4,8,0
26,1,2765,9,0,5,0
31,2,0,71,0,3,0
17,1,0,53,4,2,0
44,1,5095,9,0,33,0
41,1,4119,24,0,14,0
29,1,13000,36,0,12,1
16,1,0,13,20,3,0
15,2,3675,48,60,12,0
24,1,9660,29,13,16,0
15,1,3792,16,2,7,0
11,1,7550,5,6,20,0
48,1,2036,18,6,5,0
39,1,1181,30,0,1,0
37,1,10384,28,39,15,0
7,1,8000,7,6,7,0
20,1,3006,33,0,3,0
5,1,1789,14,0,4,0
44,1,13280,7,6,24,0
5,2,0,4,22,2,0
35,1,6021,27,0,43,0
14,1,2247,42,0,22,0
32,1,10515,11,0,22,0
51,1,2996,100,0,4,0
10,1,1857,14,15,7,0
19,1,0,79,2,8,0
4,1,0,12,10,8,0
50,1,0,42,1,6,0
29,1,6324,10,7,8,0
13,1,0,67,2,5,0
44,1,4016,9,0,13,0
24,1,6737,17,0,6,0
26,1,7971,38,11,10,0
8,1,9000,77,0,8,0
15,1,3000,95,3,2,0
39,1,0,17,36,14,0
39,1,0,29,4,10,0
6,2,9483,24,40,12,0
13,1,15096,6,29,25,0
22,1,2000,24,10,1,0
50,1,0,2,8,11,0
44,1,10292,1,0,36,0
44,1,3926,13,0,6,0
39,1,6178,74,4,15,0
5,1,3664,61,6,5,0
15,1,14279,62,0,23,1
25,1,9000,7,10,8,0
7,1,9529,20,0,15,0
23,1,3452,13,4,11,0
46,1,8716,2,0,15,0
24,2,4000,19,2,3,0
44,1,14666,48,0,24,1
19,1,1552,40,8,6,0
41,1,6193,18,0,32,0
21,1,5672,24,20,10,0
50,1,4115,42,1,17,0
46,1,0,13,0,24,0
44,1,1886,31,8,2,0
9,1,3000,73,3,2,0
44,1,0,8,17,12,0
35,1,7441,44,1,8,0
13,1,9480,13,7,15,0
43,1,6000,12,44,5,0
4,1,0,68,8,4,0
16,1,0,72,0,21,0
46,1,5205,29,7,5,0
15,1,3929,4,0,10,0
18,1,0,8,12,5,0
31,1,0,19,5,3,0
5,1,18000,6,2,17,1
43,1,3072,26,0,4,0
35,1,786,3,0,8,0
44,1,7334,27,8,12,0
32,1,13863,4,10,23,0
2,1,3352,24,0,20,0
44,1,8750,6,0,8,0
31,1,1156,13,10,6,0
4,1,1077,7,24,4,0
32,1,897,22,15,12,0
17,1,0,38,1,6,0
5,2,5664,15,22,9,0
46,1,0,6,22,3,0
38,1,0,77,0,8,0
15,1,4476,33,60,5,0
29,1,3000,23,13,2,0
3,1,0,26,0,30,0
35,1,6000,45,4,5,0
34,1,4874,27,8,4,0
50,2,2109,11,2,4,0
23,1,6283,6,0,6,0
10,1,1998,8,2,17,0
15,1,6509,26,0,15,0
44,1,0,1,17,75,0
35,1,3780,11,0,13,0
13,1,3796,8,1,7,0
19,2,14677,22,5,22,1
11,1,1053,17,2,25,0
19,2,6157,26,7,9,0
11,1,7000,26,15,6,0
43,1,3000,29,9,2,0
2,1,458,3,0,5,0
16,1,5759,10,8,7,0
36,1,3051,44,0,5,0
3,1,7227,18,0,57,0
36,1,799,3,0,4,0
29,1,5904,28,0,8,0
44,1,0,1,37,3,0
5,1,2957,6,0,2,0
10,1,9819,61,1,14,0
44,1,0,18,12,10,0
40,2,7688,16,0,10,0
10,1,15386,27,0,26,1
25,1,520,17,13,5,0
35,1,9906,49,2,11,0
6,1,4443,43,0,13,0
39,1,6000,22,24,5,0
25,1,4000,54,2,3,0
26,1,5000,4,36,4,0
24,1,3000,61,1,2,0
5,1,4978,41,0,6,0
20,1,9160,37,0,26,0
26,1,0,65,0,6,0
32,1,6056,6,0,15,0
21,1,0,52,20,4,0
6,1,2197,30,5,3,0
29,1,8310,45,0,28,1
37,1,3885,4,3,21,0
11,1,423,33,0,4,0
34,1,1278,1,18,11,0
12,1,0,9,28,8,0
35,1,0,19,2,16,0
36,1,0,42,1,14,0
41,1,0,18,19,2,0
10,1,1709,12,0,26,0
21,1,1371,100,0,5,0
46,1,5394,6,0,9,0
20,1,2781,9,0,5,0
5,1,642,37,0,7,0
29,1,6568,26,0,32,0
2,1,3862,22,1,9,0
10,1,1650,4,0,3,0
5,1,5745,42,0,5,0
31,1,4693,10,11,17,0
36,1,6169,13,1,6,0
10,1,2835,22,0,4,0
39,1,0,6,9,17,0
49,1,4042,4,2,14,0
44,1,1979,29,9,6,0
35,1,18214,47,0,19,1
35,1,8080,18,0,43,0
2,1,0,3,0,27,0
24,1,0,58,8,17,0
20,1,11535,1,0,13,0
26,1,0,28,0,48,0
11,1,6773,2,11,25,0
44,1,10576,4,0,17,0
12,1,4000,6,26,3,0
25,1,10766,2,1,20,0
10,1,3100,7,11,4,0
7,1,4575,18,3,7,0
5,1,8810,8,10,18,0
10,1,1605,14,0,5,0
29,1,6000,4,23,5,0
21,1,8217,10,7,11,0
32,1,4000,46,6,3,0
35,1,3570,69,5,9,0
23,1,3000,6,19,2,0
14,1,0,18,0,10,0
32,1,4997,31,3,6,0
41,1,3333,1,0,10,0
7,1,3000,54,1,2,0
35,1,15874,45,0,24,0
35,2,4745,100,0,5,0
41,1,3505,17,2,4,0
38,1,6024,29,0,27,0
18,1,12567,10,0,18,0
46,1,4281,13,0,15,0
13,1,0,35,16,25,0
33,1,8630,2,1,40,0
46,1,3787,19,0,6,0
24,1,8019,18,0,18,0
7,1,3669,16,0,4,0
43,1,9456,7,18,9,0
32,1,1860,19,2,5,0
35,1,4000,61,16,3,0
23,1,5732,6,5,6,0
38,1,12000,38,0,11,0
4,1,10033,87,2,16,1
5,1,179,26,0,14,0
33,1,0,66,0,6,0
36,1,5000,48,60,4,0
29,1,0,61,4,14,0
11,1,4883,68,19,12,0
11,1,6852,10,0,18,0
43,1,1495,16,0,16,0
10,1,0,100,12,18,1
2,1,4065,30,0,5,0
16,1,1850,51,8,10,0
35,1,5333,78,6,16,0
11,1,2757,24,42,3,0
38,1,9747,19,0,25,0
6,1,5341,5,12,6,0
44,1,2682,9,5,9,0
15,1,0,48,0,21,0
3,1,10352,8,0,24,1
12,1,4000,56,14,3,0
26,1,3526,34,0,9,0
35,1,7243,11,3,12,0
2,1,0,69,7,31,0
37,1,0,9,5,13,0
21,1,4417,5,3,9,0
15,1,6292,8,0,18,0
5,1,283,48,0,2,0
46,2,0,46,0,12,0
4,1,4845,7,0,34,0
24,1,0,64,1,3,0
20,1,6097,34,4,31,0
46,1,6758,47,6,8,0
8,1,6000,51,0,5,0
36,1,4854,27,0,7,0
36,1,0,37,2,18,0
5,1,1468,16,0,3,0
32,1,3157,21,0,5,0
36,1,0,73,4,9,0
24,1,17718,53,0,22,1
10,1,2219,9,12,7,0
35,1,0,59,16,40,0
23,1,7817,35,0,15,0
7,1,5129,64,2,8,0
25,2,0,20,5,6,0
11,1,1535,11,9,8,0
7,1,2096,60,0,6,0
10,1,0,17,31,9,0
5,1,3175,65,0,5,0
11,1,5433,12,0,6,0
11,1,4327,9,16,21,0
39,2,6000,12,2,5,0
5,1,1771,56,0,2,0
7,1,4454,14,10,5,0
36,1,0,15,60,3,0
29,1,8120,7,0,14,0
35,1,3000,1,18,2,0
5,1,1578,44,0,11,0
16,1,5646,45,0,6,0
50,1,1031,29,0,7,0
39,1,0,29,8,4,0
35,1,3178,23,5,3,0
5,1,2,24,0,5,0
15,1,5311,85,0,5,0
2,1,1673,8,0,6,0
35,1,1324,19,0,5,0
10,1,8650,11,10,15,0
15,1,3417,15,0,4,0
2,1,2007,16,1,6,0
7,1,2630,28,0,3,0
43,1,10000,12,24,9,0
39,1,15600,10,0,17,0
5,1,10655,21,3,42,0
35,1,1116,19,3,5,0
29,1,16000,12,5,15,1
6,1,1035,38,5,2,0
15,1,0,12,11,17,0
32,1,1372,23,0,6,0
5,1,3000,73,9,2,0
5,1,5212,10,21,9,0
5,1,2902,14,0,42,0
46,1,7686,8,5,27,0
29,1,8000,30,13,7,0
5,1,0,7,1,65,0
46,1,5216,50,0,17,0
24,1,6085,61,0,9,0
10,1,1,15,2,12,0
44,1,8137,33,13,8,0
36,1,6183,15,0,7,0
4,1,3223,7,7,3,0
22,1,2084,9,0,3,0
36,1,0,10,4,14,0
37,2,2483,100,15,27,0
5,1,7225,2,43,7,0
39,1,2540,77,13,2,0
15,1,0,48,26,2,0
16,1,339,20,7,6,0
5,1,6538,4,2,38,0
24,1,1748,14,0,42,0
50,1,10000,44,3,9,0
5,1,726,27,0,23,0
32,1,10621,5,0,15,0
23,1,0,24,7,9,0
26,1,3655,44,2,4,0
21,1,0,49,14,7,0
35,1,617,7,0,4,0
48,1,4436,4,13,5,0
41,1,0,22,6,9,0
44,1,12219,3,0,15,1
5,1,1605,8,0,8,0
26,1,0,13,15,2,0
21,1,2460,19,0,18,0
5,1,3344,54,0,9,0
6,2,0,17,11,9,0
39,1,9936,33,0,10,0
29,2,4509,47,0,26,0
36,1,2966,53,0,3,0
16,1,3200,100,2,4,0
51,1,11000,56,0,10,0
49,1,0,30,25,13,0
6,1,1138,21,0,7,0
36,1,414,13,0,10,0
39,1,692,10,0,21,0
5,1,8362,53,10,14,0
5,1,3722,20,0,3,0
36,1,666,9,0,11,0
15,1,827,35,20,11,0
46,1,0,14,25,19,0
15,2,1931,22,12,57,0
50,1,0,13,1,6,0
46,1,1449,27,0,5,0
6,1,571,35,0,3,0
32,1,0,56,2,7,0
34,1,1802,15,0,8,0
14,1,13000,46,2,12,0
48,1,5842,5,0,8,0
32,1,0,79,7,5,0
10,1,12000,28,15,11,0
7,1,11866,79,0,11,0
46,1,8600,24,9,9,0
36,1,1218,100,7,2,0
18,1,12213,18,0,31,0
29,1,3497,100,0,3,0
9,1,0,38,6,2,0
5,1,1563,100,2,4,0
29,1,8130,11,0,9,0
5,1,4228,20,0,11,0
35,1,1320,32,0,5,0
35,1,6476,100,0,28,0
2,1,0,5,2,2,0
49,1,145,9,0,14,0
15,1,12502,29,3,50,1
11,2,3000,26,2,2,0
25,1,0,7,18,17,0
8,1,3000,6,22,2,0
23,1,157,7,6,6,0
37,1,4983,11,0,5,0
50,1,0,12,4,5,0
21,1,13363,27,7,22,0
33,1,10000,35,3,9,0
28,1,0,35,0,7,0
5,1,3000,42,32,2,0
5,1,12000,23,25,11,0
19,2,0,29,17,6,0
19,1,11384,13,15,19,0
12,1,11665,6,2,13,0
17,1,0,6,13,5,0
19,1,7373,34,0,7,0
32,1,6000,17,35,5,0
46,1,1169,37,0,3,0
5,1,9898,10,0,37,1
2,1,5712,15,0,9,0
5,1,1195,24,24,5,0
44,1,8056,34,0,9,0
9,1,3062,10,5,8,0
11,1,3096,26,2,5,0
44,1,11762,24,0,11,0
4,1,9301,11,12,10,0
15,1,10000,92,2,9,0
43,1,4129,75,11,8,0
37,1,0,10,2,3,0
45,1,9170,5,5,16,0
39,1,5152,100,2,10,0
11,1,4956,55,4,19,0
24,1,0,15,21,12,0
29,1,3796,48,4,8,0
46,1,4077,23,0,10,0
5,1,9000,38,3,8,0
20,1,4175,12,1,4,0
48,1,2238,64,16,15,0
32,1,5000,2,7,4,0
32,1,0,33,14,4,0
5,1,5913,3,0,7,0
19,1,0,22,6,6,0
4,1,968,45,0,6,0
5,1,2194,55,0,5,0
24,1,4833,31,0,4,0
11,1,4000,8,27,3,0
21,1,403,81,0,3,0
17,1,4989,13,0,6,0
32,1,0,57,17,11,0
35,1,13356,49,0,19,0
45,1,6000,69,4,5,0
25,1,1349,3,0,4,0
2,1,12000,84,0,11,0
29,1,0,16,7,10,0
12,1,0,35,14,5,0
48,1,62,100,10,5,0
49,1,4219,8,0,4,0
13,2,4000,13,2,3,0
19,1,1527,27,0,7,0
36,1,0,11,19,8,0
20,1,1986,13,0,2,0
5,1,1575,85,6,10,0
21,1,4964,25,0,4,0
26,1,631,10,0,3,0
24,1,6162,36,0,14,0
44,1,12420,64,0,16,0
6,1,2553,3,0,7,0
32,1,6127,49,8,6,0
5,1,6428,51,0,9,0
10,1,683,36,0,4,0
41,1,8547,82,11,8,0
25,1,3368,9,0,3,0
7,1,3549,24,21,4,0
49,1,6227,23,0,19,0
5,2,10000,92,9,9,0
16,1,1764,14,2,7,0
48,1,20338,42,0,20,1
32,1,2054,36,0,8,0
43,1,1747,16,0,3,0
44,1,4000,78,13,3,0
2,1,4906,16,28,12,0
37,2,3466,13,8,4,0
5,2,8637,14,3,9,0
43,1,3000,78,2,2,0
44,1,5043,14,1,23,0
5,1,9909,18,10,17,1
37,1,7000,53,8,6,0
15,1,1395,7,0,6,0
41,1,0,86,4,4,0
22,1,0,71,1,15,0
22,1,17681,1,0,35,1
35,1,3489,100,0,7,0
2,1,72,39,0,2,0
5,1,99,100,0,6,0
39,1,9595,7,0,9,0
35,1,4590,39,0,5,0
17,1,10000,3,9,9,0
44,1,2042,48,0,8,0
11,1,3830,3,0,4,0
35,1,2003,4,0,3,0
14,1,3607,28,3,19,0
18,1,5007,16,0,9,0
39,1,9000,71,5,8,0
29,1,10000,16,24,9,0
5,1,8212,8,25,9,0
20,1,4963,43,4,4,0
34,1,9000,7,7,8,0
35,1,470,15,0,15,0
21,1,4909,6,0,12,0
32,1,5848,15,6,12,0
19,1,3360,16,19,6,0
36,1,0,7,17,10,0
38,1,3000,23,5,2,0
2,2,6000,4,5,5,0
15,1,7657,29,0,23,0
14,1,762,4,0,3,0
48,1,2873,5,0,3,0
5,1,1205,11,0,11,0
44,1,5515,13,0,11,0
10,1,4873,46,0,6,0
45,1,8419,53,10,8,0
11,1,2951,23,0,3,0
43,1,0,57,0,1,0
23,1,2150,14,0,2,0
15,1,0,3,22,4,0
23,1,10659,20,0,10,0
48,1,4983,39,0,17,0
43,1,2748,22,1,7,0
23,2,8000,7,0,7,0
20,1,384,4,0,31,0
44,1,5000,53,17,4,0
11,1,4219,6,14,4,0
20,1,3161,8,1,7,0
6,1,11669,13,0,14,0
3,1,53,8,0,3,0
5,1,2076,20,0,6,0
19,1,2572,57,3,9,0
36,1,11301,27,0,39,0
31,1,0,7,7,4,0
35,1,264,13,0,1,0
2,2,4396,4,7,4,0
5,1,5616,12,20,6,0
23,1,1782,36,8,4,0
44,1,244,29,0,9,0
23,1,5241,46,60,5,0
35,1,4740,6,0,29,0
20,1,0,34,32,3,0
39,1,0,4,22,7,0
5,1,4859,30,0,6,0
44,1,0,16,25,5,0
18,1,5553,3,4,6,0
32,1,785,16,1,2,0
20,1,11436,22,0,16,0
10,1,4873,32,0,7,0
5,1,12000,49,18,11,1
21,1,10056,5,0,11,0
21,1,2380,3,0,5,0
24,1,0,12,20,2,0
14,1,4000,5,18,3,0
15,1,6967,35,0,9,0
35,1,1611,62,0,3,0
49,1,4672,100,0,10,0
19,1,6875,3,11,10,0
38,1,2421,37,20,5,0
44,1,2570,58,0,3,0
38,1,0,6,8,2,0
38,1,3935,6,1,7,0
10,1,7123,32,0,7,0
15,1,0,7,4,17,0
25,1,1358,22,0,9,0
15,1,0,5,17,4,0
37,1,8,25,0,3,0
18,2,0,54,3,22,0
29,1,4031,37,0,4,0
23,1,4387,29,0,9,0
22,2,0,4,0,13,0
25,1,2178,9,4,30,0
39,1,0,31,9,11,0
39,1,4128,6,0,6,0
19,1,1200,4,0,5,0
44,1,3695,6,0,33,0
23,1,0,100,10,12,0
44,1,3260,34,8,3,0
38,1,9000,29,9,8,0
12,1,5700,67,0,23,0
18,1,4936,17,0,5,0
49,1,2830,89,0,5,0
44,1,8612,29,0,15,0
6,1,7000,64,3,6,0
35,1,9399,100,0,16,1
5,1,3221,40,2,8,0
49,1,380,17,0,37,0
4,1,0,54,3,36,0
5,1,5086,16,0,18,0
20,1,3768,1,2,15,0
21,1,687,54,7,2,0
5,1,2988,8,0,38,0
49,1,474,25,0,3,0
41,1,2837,12,0,11,0
29,1,3000,68,2,2,0
10,1,5481,45,0,17,1
16,1,8015,25,3,28,0
46,1,0,53,4,12,0
39,1,8187,8,0,30,0
24,1,2602,27,0,19,0
48,1,8000,8,51,7,0
10,2,2236,11,0,19,0
35,1,2862,24,0,3,0
6,1,801,7,0,1,0
35,1,9556,17,11,9,0
44,1,2511,8,0,10,0
46,1,14503,12,6,42,1
26,1,5920,22,0,12,0
5,1,10618,7,0,10,0
11,1,4324,17,0,7,0
23,1,5571,38,0,10,0
29,1,1051,44,0,2,0
34,1,3459,100,0,8,0
32,1,0,8,8,1,0
5,1,825,34,8,4,0
46,1,5000,41,15,4,0
9,1,5000,29,25,4,0
32,1,582,5,0,7,0
43,1,3617,31,0,43,0
5,1,8385,25,0,9,0
44,1,2408,6,1,3,0
10,1,2248,12,6,16,0
10,1,2032,13,18,2,0
7,1,0,11,9,75,0
41,1,5562,17,2,5,0
23,1,0,33,1,15,0
22,1,19760,3,0,28,1
32,1,2812,71,0,40,0
14,1,8000,18,2,7,0
7,1,12941,17,0,26,0
26,2,6000,77,0,5,0
32,1,1797,22,2,2,0
5,1,2506,94,2,2,0
24,1,567,31,0,2,0
17,1,10000,25,3,9,0
36,1,5780,20,0,8,0
5,1,5890,14,0,7,0
5,1,1138,9,17,6,0
29,1,8169,100,14,51,1
5,1,6612,27,4,22,0
39,1,12994,0,0,13,1
15,1,0,14,13,12,0
39,1,10252,16,11,11,0
42,1,8879,67,2,13,0
21,1,2521,15,0,3,0
15,1,4008,17,0,4,0
43,1,1765,21,2,11,0
23,1,0,23,1,17,0
18,1,1282,41,0,7,0
49,1,7084,100,1,7,0
44,1,202,1,0,26,0
39,1,966,16,0,19,0
20,1,3079,6,0,3,0
23,1,0,69,2,16,0
37,1,3031,6,17,8,0
19,1,6399,75,6,13,0
5,1,10126,4,0,28,0
35,1,7000,17,25,6,0
10,1,8731,21,2,36,0
48,1,10043,47,0,31,1
44,1,8902,28,2,16,0
23,1,7000,13,13,6,0
20,1,2840,19,14,3,0
6,1,6485,9,8,17,0
7,1,4000,43,22,3,0
10,1,4117,47,0,8,0
44,1,3815,15,0,17,0
5,1,2000,50,18,1,0
48,1,0,7,29,2,0
10,1,6864,23,8,11,0
17,1,6451,7,5,7,0
15,1,0,10,9,2,0
10,2,0,35,0,33,0
10,1,5596,6,1,11,0
46,2,6898,4,0,10,0
46,1,0,33,47,7,0
5,1,674,40,0,4,0
16,1,2971,34,0,3,0
5,1,2314,4,0,18,0
5,1,6927,10,1,9,0
35,1,18000,100,14,17,1
5,1,2187,9,3,4,0
43,1,180,1,0,8,0
44,1,22979,17,0,72,1
5,1,2337,25,8,6,0
13,1,0,11,5,6,0
38,1,7579,20,0,16,0
23,1,8000,6,19,7,0
34,1,4000,30,23,3,0
39,1,4995,77,0,7,0
31,1,2041,41,8,6,0
27,1,6555,19,0,7,0
48,1,13409,54,0,13,0
34,1,3000,58,4,2,0
15,1,2035,13,0,15,0
36,1,2214,4,11,8,0
44,1,5017,23,0,9,0
19,1,4402,3,0,13,0
4,1,5132,17,0,6,0
5,1,482,2,0,8,0
39,1,0,30,1,17,0
35,1,4463,50,0,8,0
44,1,68,4,5,5,0
5,1,5110,5,4,14,0
10,1,6900,8,0,38,0
43,1,4559,7,0,18,0
44,2,3000,40,3,2,0
4,1,4841,20,0,26,0
21,1,2665,14,3,8,0
43,1,5501,5,0,9,0
44,1,3965,100,6,4,1
40,1,216,9,4,6,0
5,1,9000,20,25,8,0
11,1,585,17,1,3,0
36,1,6105,18,0,8,0
25,2,4000,50,25,3,0
49,1,6764,18,11,9,0
39,1,8256,6,0,18,0
7,1,1406,12,2,21,0
20,1,18260,37,1,30,1
41,1,6178,30,7,8,0
17,1,1648,4,19,5,0
49,1,1224,10,0,12,0
16,1,9692,23,0,9,0
14,1,0,31,5,13,0
44,1,1200,51,29,2,0
25,1,5224,14,0,8,0
10,1,4972,44,5,6,0
26,1,5000,29,52,4,0
38,1,2081,80,0,9,0
10,1,6589,3,4,9,0
48,1,4000,12,4,3,1
15,1,8026,7,0,16,0
49,1,0,47,5,18,0
6,1,0,65,1,4,0
9,1,0,9,22,8,0
35,1,1369,4,6,2,0
37,1,5000,25,7,4,0
10,1,4000,84,6,3,0
14,1,9726,100,1,13,1
46,2,0,31,11,4,0
46,1,0,80,56,5,0
29,1,0,37,0,75,0
15,1,12090,69,4,13,0
20,1,4271,11,4,21,0
13,1,1923,41,4,6,0
23,1,4174,10,46,5,0
40,1,2000,9,10,1,0
5,1,357,91,0,2,0
23,1,1734,75,3,17,0
37,1,10254,26,0,13,0
16,1,0,14,6,18,0
39,1,4438,12,6,4,0
41,1,8000,10,5,7,0
10,1,2328,5,0,2,0
21,1,9874,13,4,12,1
