0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
14.97,36.17,8424.77,9.86,67.52,156.69,270.42,1544.34,86.0,143.0,49.91,0.01,2790.0,54.0,2.61,0.0,2.61,-0.19,-7.06,8.69,2.3,2.96,-0.71,2036.8,0.21,123.47,0.59,0.37,0.7,6.7,19.32,0.67,0.38,1.05,0.7,0.48,81.5,0.47,4070.0,12.11,25.98,331875.0,119.0,1301.15,256.73,236.0,17.0,0.0
14.82,36.47,9510.06,0.0,0.0,0.0,0.0,0.0,86.0,143.0,68.33,0.01,3780.0,74.0,2.91,0.0,2.91,-1.11,-6.81,4.5,1.02,2.96,-0.71,2036.8,0.21,123.47,0.41,0.3,0.71,8.25,17.09,0.53,0.21,0.74,0.45,0.34,66.2,0.29,4524.0,7.59,26.26,299531.0,152.0,1833.66,635.24,213.0,18.0,0.0
14.93,36.16,6957.35,0.0,0.0,0.0,0.0,0.0,86.0,143.0,61.71,0.01,5850.0,104.0,2.91,0.0,2.91,-0.52,-6.71,4.33,0.85,2.96,-0.71,2036.8,0.2,123.47,0.28,0.22,0.68,16.69,27.1,0.5,0.18,0.67,0.36,0.27,121.5,0.27,7499.0,6.72,25.19,911250.0,135.0,1379.33,222.02,648.0,19.0,0.0
15.23,36.11,14257.12,6.82,29.05,82.5,112.5,562.5,86.0,143.0,23.21,0.01,810.0,15.0,2.63,0.0,2.63,-0.38,-6.83,7.55,1.97,2.96,-0.71,2036.8,0.22,123.47,0.53,0.3,0.72,4.95,23.48,0.6,0.3,0.9,0.59,0.33,55.0,0.27,1277.5,7.27,26.7,70312.0,91.0,614.86,224.38,50.0,20.0,0.0
14.92,36.19,7082.48,0.0,0.0,0.0,0.0,0.0,86.0,143.0,35.86,0.01,2160.0,41.0,2.92,0.0,2.92,-0.42,-6.98,4.39,1.09,2.96,-0.71,2036.8,0.23,123.47,0.32,0.24,0.78,11.95,25.13,0.67,0.21,0.88,0.38,0.25,83.1,0.26,2979.0,7.38,28.7,247500.0,81.0,1424.2,262.69,176.0,21.0,0.0
15.16,36.04,16397.91,3.15,218.07,500.23,975.72,1576.78,86.0,143.0,66.8,0.01,6480.0,114.0,2.94,0.0,2.94,-0.31,-5.48,9.86,1.82,2.96,-0.71,2036.8,0.24,123.47,0.32,0.27,0.79,12.52,20.82,0.43,0.19,0.62,0.33,0.27,123.5,0.34,8252.5,10.03,29.27,1019531.0,88.0,753.06,115.46,725.0,22.0,0.0
15.07,36.44,14607.52,2.04,264.11,603.16,926.18,1228.38,86.0,143.0,25.84,0.0,3510.0,63.0,2.92,0.0,2.92,-0.51,-7.08,7.16,1.61,2.96,-0.71,2036.8,0.2,123.47,0.34,0.26,0.68,13.46,22.42,0.56,0.28,0.83,0.51,0.38,175.3,0.32,4531.5,8.02,25.28,794531.0,58.0,1221.41,646.26,565.0,23.0,0.0
15.23,36.85,27659.79,5.24,77.63,163.37,386.09,855.95,86.0,143.0,49.13,0.01,2160.0,40.0,2.93,0.0,2.93,-0.33,-4.88,16.46,3.1,2.96,-0.71,2036.8,0.26,123.47,0.46,0.33,0.88,6.76,15.83,0.49,0.21,0.7,0.47,0.33,60.1,0.41,2950.5,13.37,32.65,177187.0,117.0,1108.22,1263.58,126.0,24.0,0.0
14.89,36.02,8922.23,0.0,0.0,0.0,0.0,0.0,86.0,143.0,42.8,0.01,2340.0,43.0,2.91,0.0,2.91,-0.82,-6.18,11.79,2.09,2.96,-0.71,2036.8,0.19,123.47,0.49,0.37,0.64,4.95,12.36,0.44,0.28,0.72,0.52,0.42,63.8,0.35,2732.0,8.2,23.58,174375.0,23.0,1387.25,18.93,124.0,25.0,0.0
14.79,36.39,8664.47,0.0,0.0,0.0,0.0,0.0,86.0,143.0,43.77,0.01,2430.0,46.0,2.9,0.0,2.9,-1.32,-5.99,3.22,0.73,2.96,-0.71,2036.8,0.2,123.47,0.39,0.28,0.68,8.31,17.89,0.41,0.23,0.64,0.42,0.31,66.3,0.29,2904.0,7.29,25.25,192656.0,172.0,1853.99,510.33,137.0,26.0,0.0
14.67,36.19,14247.68,0.0,0.0,0.0,0.0,0.0,86.0,143.0,21.41,0.01,1710.0,30.0,2.91,0.0,2.91,-0.92,-6.83,3.42,0.68,2.96,-0.71,2036.8,0.23,123.47,0.32,0.23,0.77,15.42,27.93,0.53,0.19,0.72,0.44,0.28,101.2,0.23,2167.0,6.49,28.57,219375.0,9.0,2039.41,211.51,156.0,27.0,0.0
14.9,36.06,7384.08,0.0,0.0,0.0,0.0,0.0,86.0,143.0,27.02,0.01,1080.0,18.0,2.92,0.0,2.92,-1.07,-5.51,3.26,0.67,2.96,-0.71,2036.8,0.23,123.47,0.35,0.28,0.77,9.89,17.47,0.27,0.25,0.52,0.37,0.31,59.1,0.28,1595.5,8.08,28.42,94218.0,175.0,1394.84,86.91,67.0,28.0,0.0
14.83,36.36,8278.25,0.0,0.0,0.0,0.0,0.0,86.0,143.0,38.24,0.01,2700.0,51.0,2.91,0.0,2.91,-0.94,-5.31,3.2,0.78,2.96,-0.71,2036.8,0.23,123.47,0.29,0.24,0.77,13.58,22.16,0.41,0.2,0.61,0.33,0.25,87.7,0.25,3352.5,7.26,28.65,293906.0,175.0,1756.46,478.32,209.0,29.0,0.0
14.81,36.49,9693.01,0.0,0.0,0.0,0.0,0.0,86.0,143.0,49.84,0.01,2610.0,47.0,2.91,0.0,2.91,-0.98,-7.08,4.58,0.86,2.96,-0.71,2036.8,0.23,123.47,0.34,0.25,0.78,12.78,25.55,0.61,0.18,0.79,0.37,0.28,59.2,0.24,2948.0,6.9,28.94,174375.0,0.0,1877.84,665.43,124.0,30.0,0.0
14.88,36.24,8381.63,0.0,0.0,0.0,0.0,0.0,86.0,143.0,40.08,0.01,2430.0,46.0,2.6,0.0,2.6,-0.31,-5.06,14.22,2.52,2.96,-0.71,2036.8,0.21,123.47,0.49,0.35,0.71,5.74,13.95,0.5,0.42,0.92,0.59,0.42,78.6,0.37,3149.5,9.76,26.34,247500.0,110.0,1542.32,324.22,176.0,31.0,0.0
14.55,36.79,22939.49,0.0,0.0,0.0,0.0,0.0,86.0,143.0,55.23,0.01,5760.0,105.0,2.9,0.0,2.9,-0.48,-5.17,12.69,3.04,2.96,-0.71,2036.8,0.28,123.47,0.52,0.37,0.95,8.53,19.37,0.77,0.17,0.94,0.55,0.38,115.2,0.67,6361.0,23.47,35.01,732656.0,32.0,2674.16,1023.16,521.0,32.0,0.0
15.37,35.95,17217.78,3.96,67.45,272.9,403.89,1079.71,86.0,143.0,30.2,0.01,3060.0,61.0,2.98,0.0,2.98,-0.38,-6.6,31.09,4.46,2.96,-0.71,2036.8,0.22,123.47,0.5,0.33,0.74,11.67,23.22,0.85,0.25,1.11,0.69,0.51,113.4,0.44,3423.5,12.16,27.52,388125.0,69.0,190.66,32.31,276.0,33.0,0.0
14.83,36.35,8415.67,0.0,0.0,0.0,0.0,0.0,86.0,143.0,56.84,0.02,3330.0,63.0,2.91,0.0,2.91,-0.89,-4.18,5.44,1.12,2.96,-0.71,2036.8,0.23,123.47,0.37,0.27,0.78,9.66,20.7,0.5,0.18,0.67,0.38,0.29,61.1,0.28,3474.0,8.14,28.96,212343.0,73.0,1736.15,465.77,151.0,34.0,0.0
14.81,36.5,9881.46,0.0,0.0,0.0,0.0,0.0,86.0,143.0,44.5,0.01,2070.0,34.0,2.91,0.0,2.91,-0.98,-7.26,3.79,0.74,2.96,-0.71,2036.8,0.25,123.47,0.25,0.21,0.83,18.23,30.61,0.18,0.16,0.34,0.26,0.21,55.9,0.2,2489.0,6.28,30.63,139218.0,163.0,1892.56,678.73,99.0,35.0,0.0
14.66,36.48,14825.27,0.0,0.0,0.0,0.0,0.0,86.0,143.0,17.5,0.01,1620.0,31.0,2.59,0.0,2.59,-0.8,-6.31,2.96,0.21,2.96,-0.71,2036.8,0.22,123.47,0.34,0.24,0.72,16.04,28.8,0.6,0.21,0.81,0.45,0.32,104.5,0.2,1829.5,5.45,26.72,191250.0,17.0,2229.45,604.2,136.0,36.0,0.0
14.9,36.05,7625.15,0.0,0.0,0.0,0.0,0.0,86.0,143.0,35.52,0.01,1800.0,31.0,2.92,0.0,2.92,-0.87,-5.97,4.63,0.99,2.96,-0.71,2036.8,0.25,123.47,0.33,0.27,0.82,11.74,20.96,0.39,0.17,0.56,0.35,0.29,61.0,0.27,2167.0,8.29,30.31,132187.0,38.0,1392.33,72.24,94.0,37.0,0.0
14.82,36.02,10484.87,0.0,0.0,0.0,0.0,0.0,86.0,143.0,20.25,0.01,2880.0,52.0,2.61,0.0,2.61,-0.61,-6.35,4.79,1.36,2.96,-0.71,2036.8,0.31,123.47,0.48,0.39,1.03,5.12,11.03,0.46,0.27,0.73,0.51,0.43,142.9,0.58,2893.5,22.22,38.12,413437.0,40.0,1559.36,11.49,294.0,38.0,0.0
14.96,36.03,10051.15,10.74,36.64,73.41,167.71,788.39,86.0,143.0,33.18,0.02,1530.0,30.0,2.91,0.0,2.91,-1.21,-6.23,5.96,1.47,2.96,-0.71,2036.8,0.19,123.47,0.56,0.41,0.63,3.39,9.82,0.36,0.38,0.74,0.58,0.46,52.5,0.33,1741.5,7.83,23.43,91406.0,155.0,1234.18,59.12,65.0,39.0,0.0
15.28,36.14,13307.54,6.61,61.71,138.21,285.59,913.18,86.0,143.0,58.77,0.02,3150.0,56.0,2.95,0.0,2.95,-0.42,-6.57,16.02,3.24,2.96,-0.71,2036.8,0.24,123.47,0.61,0.43,0.8,3.82,12.32,0.5,0.38,0.89,0.66,0.5,57.0,0.51,3352.5,15.06,29.5,191250.0,69.0,514.77,279.57,136.0,40.0,0.0
15.23,36.21,15771.48,4.32,42.16,115.74,154.62,500.31,86.0,143.0,16.9,0.01,900.0,16.0,2.94,0.0,2.94,-0.37,-4.64,3.36,0.82,2.96,-0.71,2036.8,0.23,123.47,0.37,0.3,0.78,8.31,13.68,0.25,0.29,0.54,0.4,0.34,69.5,0.3,1174.0,8.65,28.72,81562.0,102.0,688.64,375.24,58.0,41.0,0.0
14.82,36.36,8276.37,0.0,0.0,0.0,0.0,0.0,86.0,143.0,22.35,0.01,2520.0,46.0,2.91,0.0,2.91,-1.02,-5.67,3.99,0.7,2.96,-0.71,2036.8,0.2,123.47,0.3,0.23,0.68,14.55,23.12,0.53,0.21,0.74,0.41,0.28,120.6,0.25,2694.5,6.38,25.23,324843.0,164.0,1779.41,484.66,231.0,42.0,0.0
14.85,36.17,8307.99,0.0,0.0,0.0,0.0,0.0,86.0,143.0,29.2,0.02,1260.0,25.0,2.61,0.0,2.61,-0.31,-7.02,14.95,2.86,2.96,-0.71,2036.8,0.24,123.47,0.6,0.41,0.81,3.83,11.06,0.66,0.27,0.94,0.61,0.44,51.9,0.43,1516.5,13.08,30.09,78750.0,113.0,1583.98,228.79,56.0,43.0,0.0
14.71,36.67,14345.38,0.0,0.0,0.0,0.0,0.0,86.0,143.0,34.78,0.02,1890.0,35.0,2.9,0.0,2.9,-0.96,-5.62,3.68,0.74,2.96,-0.71,2036.8,0.21,123.47,0.72,0.54,0.7,1.97,9.21,0.32,0.56,0.88,0.74,0.62,51.3,0.22,1783.0,5.62,25.82,91406.0,41.0,2223.55,883.15,65.0,44.0,0.0
14.85,36.38,8487.58,0.0,0.0,0.0,0.0,0.0,86.0,143.0,49.01,0.02,2070.0,36.0,2.91,0.0,2.91,-0.97,-5.97,13.54,2.72,2.96,-0.71,2036.8,0.2,123.47,0.64,0.5,0.67,2.56,6.7,0.37,0.41,0.78,0.64,0.51,43.2,0.38,2116.5,9.47,24.95,91406.0,144.0,1709.25,511.22,65.0,45.0,0.0
14.65,36.1,16660.02,0.0,0.0,0.0,0.0,0.0,86.0,143.0,26.59,0.01,2340.0,43.0,2.91,0.0,2.91,-1.05,-5.63,3.36,0.65,2.96,-0.71,2036.8,0.25,123.47,0.32,0.25,0.83,12.13,20.2,0.52,0.19,0.7,0.36,0.26,93.7,0.24,2491.5,7.25,30.61,233437.0,176.0,2020.58,80.08,166.0,46.0,0.0
14.65,36.12,16068.46,0.0,0.0,0.0,0.0,0.0,86.0,143.0,18.69,0.01,1800.0,32.0,2.91,0.0,2.91,-0.63,-5.91,4.12,0.87,2.96,-0.71,2036.8,0.24,123.47,0.3,0.25,0.79,12.89,21.5,0.44,0.23,0.67,0.35,0.26,115.7,0.28,2163.0,8.24,29.15,250312.0,109.0,2031.51,112.19,178.0,47.0,0.0
14.64,36.76,17967.09,0.0,0.0,0.0,0.0,0.0,86.0,143.0,26.01,0.01,1440.0,27.0,2.9,0.0,2.9,-0.41,-5.18,4.06,1.0,2.96,-0.71,2036.8,0.24,123.47,0.39,0.26,0.81,11.39,22.85,0.67,0.2,0.86,0.43,0.29,65.8,0.27,1710.5,8.16,29.91,112500.0,71.0,2459.55,998.85,80.0,48.0,0.0
15.38,35.96,17444.15,3.07,155.48,174.9,382.43,536.92,86.0,143.0,35.21,0.02,1620.0,28.0,2.98,0.0,2.98,-0.66,-6.13,10.09,2.51,2.96,-0.71,2036.8,0.24,123.47,0.73,0.52,0.81,1.99,7.88,0.42,0.51,0.94,0.74,0.54,49.8,0.53,1752.0,15.81,29.92,87187.0,80.0,162.34,54.06,62.0,49.0,0.0
14.79,36.42,8948.39,0.0,0.0,0.0,0.0,0.0,86.0,143.0,51.75,0.01,4320.0,75.0,2.91,0.0,2.91,-0.7,-6.28,5.57,0.89,2.96,-0.71,2036.8,0.23,123.47,0.27,0.23,0.75,17.13,25.45,0.34,0.16,0.5,0.3,0.26,96.7,0.28,5003.5,7.7,27.82,483750.0,140.0,1871.33,561.97,344.0,50.0,0.0
15.33,36.16,13338.82,3.28,27.9,130.25,167.71,427.57,86.0,143.0,12.58,0.01,900.0,17.0,2.95,0.0,2.95,-0.65,-5.58,3.28,0.53,2.96,-0.71,2036.8,0.22,123.47,0.46,0.32,0.72,6.68,15.05,0.63,0.33,0.96,0.53,0.39,78.4,0.28,986.5,7.38,26.78,77343.0,35.0,424.24,318.13,55.0,51.0,0.0
15.08,36.45,15226.83,1.55,91.76,317.71,414.2,493.24,86.0,143.0,14.31,0.01,1440.0,26.0,2.92,0.0,2.92,-0.64,-7.18,4.16,0.91,2.96,-0.71,2036.8,0.21,123.47,0.41,0.29,0.71,9.45,18.42,0.79,0.24,1.03,0.57,0.39,114.8,0.28,1642.0,7.3,26.29,188437.0,5.0,1200.54,665.13,134.0,52.0,0.0
14.92,36.36,10094.73,0.0,0.0,0.0,0.0,0.0,86.0,143.0,10.6,0.01,720.0,13.0,2.91,0.0,2.91,-0.53,-6.01,4.06,1.01,2.96,-0.71,2036.8,0.22,123.47,0.42,0.29,0.74,9.14,18.19,0.6,0.24,0.84,0.51,0.36,83.0,0.24,880.5,6.44,27.23,73125.0,114.0,1530.1,497.9,52.0,53.0,1.0
15.34,36.16,13449.69,1.83,73.53,175.43,237.17,320.4,86.0,143.0,17.58,0.01,1080.0,20.0,2.64,0.0,2.64,-0.51,-5.66,4.91,1.3,2.96,-0.71,2036.8,0.19,123.47,0.47,0.35,0.64,6.11,13.47,0.42,0.27,0.69,0.49,0.41,71.5,0.31,1258.0,7.22,23.61,90000.0,69.0,402.08,320.78,64.0,54.0,0.0
14.64,36.78,18371.79,0.0,0.0,0.0,0.0,0.0,86.0,143.0,23.84,0.01,1710.0,32.0,2.6,0.0,2.6,-0.28,-4.97,15.4,3.25,2.96,-0.71,2036.8,0.25,123.47,0.52,0.35,0.85,5.43,19.26,0.56,0.22,0.78,0.55,0.38,80.9,0.47,1929.0,14.88,31.38,156093.0,86.0,2466.97,1020.17,111.0,55.0,0.0
14.66,36.22,14082.72,0.0,0.0,0.0,0.0,0.0,86.0,143.0,31.68,0.01,2160.0,39.0,2.91,0.0,2.91,-0.79,-7.05,3.83,0.64,2.96,-0.71,2036.8,0.24,123.47,0.35,0.25,0.81,11.6,21.76,0.54,0.18,0.72,0.41,0.28,74.2,0.23,2350.5,6.97,29.94,174375.0,151.0,2064.8,254.7,124.0,56.0,0.0
14.9,36.1,6865.59,0.0,0.0,0.0,0.0,0.0,86.0,143.0,23.58,0.01,1440.0,27.0,2.91,0.0,2.91,-1.37,-5.58,5.32,1.53,2.96,-0.71,2036.8,0.22,123.47,0.53,0.38,0.72,4.39,12.08,0.52,0.43,0.95,0.59,0.44,67.8,0.39,1598.0,10.36,26.68,108281.0,155.0,1412.48,135.22,77.0,57.0,0.0
15.12,36.0,17307.38,4.59,75.06,129.15,251.56,592.93,86.0,143.0,26.92,0.02,1710.0,31.0,2.62,0.0,2.62,-0.4,-6.67,2.27,-0.14,2.96,-0.71,2036.8,0.23,123.47,0.37,0.31,0.75,10.75,17.5,0.51,0.17,0.68,0.4,0.34,61.3,0.25,1651.0,6.96,27.86,101250.0,69.0,810.18,46.89,72.0,58.0,0.0
15.36,36.15,14032.43,8.33,28.27,90.0,150.0,750.0,86.0,143.0,35.08,0.02,1530.0,26.0,2.96,0.0,2.96,-0.42,-5.68,4.4,1.2,2.96,-0.71,2036.8,0.23,123.47,0.41,0.33,0.75,6.85,13.33,0.39,0.24,0.63,0.43,0.33,52.6,0.34,1845.0,9.36,27.96,97031.0,90.0,343.17,322.93,69.0,59.0,0.0
14.76,36.71,15305.54,0.0,0.0,0.0,0.0,0.0,86.0,143.0,31.04,0.02,1170.0,20.0,2.91,0.0,2.91,-0.74,-6.6,6.59,1.92,2.96,-0.71,2036.8,0.25,123.47,0.73,0.44,0.82,1.96,12.31,0.29,0.58,0.87,0.75,0.51,48.1,0.36,1492.0,11.06,30.53,71718.0,140.0,2132.69,959.1,51.0,60.0,0.0
15.27,36.15,13750.72,1.61,96.53,327.2,456.21,526.34,86.0,143.0,20.82,0.01,2160.0,39.0,2.95,0.0,2.95,-0.52,-6.1,9.24,2.15,2.96,-0.71,2036.8,0.28,123.47,0.6,0.48,0.95,3.1,6.37,0.32,0.47,0.79,0.62,0.53,105.2,0.63,2191.5,22.16,35.08,230625.0,97.0,563.41,292.41,164.0,61.0,0.0
14.6,36.8,20571.08,0.0,0.0,0.0,0.0,0.0,86.0,143.0,33.33,0.01,2430.0,42.0,2.9,0.0,2.9,-0.46,-5.79,21.59,3.6,2.96,-0.71,2036.8,0.25,123.47,0.49,0.35,0.82,5.63,17.02,0.45,0.28,0.73,0.55,0.41,71.4,0.38,2381.5,11.64,30.4,170156.0,91.0,2563.84,1053.35,121.0,62.0,0.0
15.19,36.85,26008.35,5.85,51.54,99.48,201.94,582.16,86.0,143.0,33.37,0.02,1800.0,31.0,2.92,0.0,2.92,-0.34,-4.03,3.43,0.65,2.96,-0.71,2036.8,0.24,123.47,0.43,0.31,0.8,7.16,17.2,0.39,0.26,0.64,0.46,0.34,49.9,0.25,1664.0,7.32,29.51,82968.0,76.0,1192.53,1253.2,59.0,63.0,0.0
14.54,36.82,24897.96,0.0,0.0,0.0,0.0,0.0,86.0,143.0,32.28,0.02,1620.0,27.0,2.59,0.0,2.59,-0.48,-5.59,4.49,1.15,2.96,-0.71,2036.8,0.22,123.47,0.63,0.39,0.72,3.34,17.59,0.43,0.41,0.84,0.66,0.48,57.2,0.22,1845.0,5.83,26.72,105468.0,131.0,2724.57,1054.0,75.0,64.0,0.0
14.86,36.17,7971.74,0.0,0.0,0.0,0.0,0.0,86.0,143.0,31.2,0.01,2610.0,45.0,2.92,0.0,2.92,-0.53,-7.03,7.59,2.18,2.96,-0.71,2036.8,0.28,123.47,0.68,0.47,0.93,2.49,8.5,0.48,0.52,1.0,0.75,0.52,94.2,0.72,2940.0,24.69,34.45,277031.0,122.0,1558.99,226.62,197.0,65.0,0.0
14.7,36.66,14343.43,0.0,0.0,0.0,0.0,0.0,86.0,143.0,13.99,0.01,1170.0,21.0,2.9,0.0,2.9,-0.8,-6.5,39.05,5.58,2.96,-0.71,2036.8,0.22,123.47,0.71,0.43,0.73,2.74,19.16,0.24,0.65,0.89,0.78,0.59,85.7,0.61,1198.5,16.51,27.0,102656.0,36.0,2235.22,867.9,73.0,66.0,0.0
14.79,36.43,9177.74,0.0,0.0,0.0,0.0,0.0,86.0,143.0,26.19,0.02,1170.0,19.0,2.91,0.0,2.91,-0.97,-6.17,2.62,0.3,2.96,-0.71,2036.8,0.24,123.47,0.3,0.24,0.8,12.78,20.29,0.25,0.18,0.43,0.3,0.25,52.3,0.22,1370.5,6.43,29.76,71718.0,142.0,1891.2,566.78,51.0,67.0,0.0
15.42,36.06,17304.8,8.97,62.7,74.04,273.0,664.5,86.0,143.0,27.77,0.02,1350.0,22.0,2.67,0.0,2.67,-0.34,-5.83,39.42,5.72,2.96,-0.71,2036.8,0.21,123.47,0.77,0.51,0.72,2.07,10.96,0.4,0.58,0.98,0.79,0.59,54.2,0.57,1505.0,15.11,26.52,81562.0,73.0,139.19,198.74,58.0,68.0,0.0
14.92,36.18,6944.9,0.0,0.0,0.0,0.0,0.0,86.0,143.0,26.74,0.02,1800.0,28.0,2.92,0.0,2.92,-0.82,-7.14,4.74,1.01,2.96,-0.71,2036.8,0.25,123.47,0.3,0.25,0.83,12.67,22.68,0.34,0.2,0.54,0.32,0.26,62.8,0.26,1679.5,7.9,30.59,105468.0,127.0,1409.48,250.77,75.0,69.0,0.0
14.6,36.81,20961.4,0.0,0.0,0.0,0.0,0.0,86.0,143.0,18.78,0.02,1350.0,23.0,2.9,0.0,2.9,-0.73,-5.87,2.77,0.19,2.96,-0.71,2036.8,0.22,123.47,0.44,0.29,0.75,9.08,21.43,0.56,0.22,0.79,0.51,0.35,65.3,0.2,1227.0,5.59,27.77,80156.0,144.0,2582.91,1052.3,57.0,70.0,0.0
15.09,36.43,15353.48,1.8,79.84,176.78,265.17,318.2,86.0,143.0,16.24,0.01,1080.0,18.0,2.61,0.0,2.61,-0.76,-7.08,3.42,0.47,2.96,-0.71,2036.8,0.21,123.47,0.42,0.29,0.7,9.6,20.07,0.51,0.28,0.79,0.5,0.37,77.8,0.21,1264.5,5.51,25.93,98437.0,42.0,1170.51,639.06,70.0,71.0,0.0
14.45,36.31,26700.6,0.0,0.0,0.0,0.0,0.0,86.0,143.0,16.37,0.01,990.0,17.0,2.59,0.0,2.59,-0.63,-5.55,4.72,1.11,2.96,-0.71,2036.8,0.24,123.47,0.31,0.23,0.79,12.15,29.4,0.42,0.24,0.66,0.33,0.24,70.0,0.25,1145.5,7.36,29.28,80156.0,124.0,2632.39,320.75,57.0,72.0,1.0
14.92,36.17,6835.41,0.0,0.0,0.0,0.0,0.0,86.0,143.0,21.07,0.02,1440.0,22.0,2.92,0.0,2.92,-0.72,-7.06,5.83,1.25,2.96,-0.71,2036.8,0.25,123.47,0.34,0.28,0.82,12.36,19.47,0.43,0.19,0.62,0.37,0.31,62.2,0.25,1311.0,7.64,30.34,81562.0,130.0,1412.16,241.4,58.0,73.0,0.0
14.8,36.51,9987.49,0.0,0.0,0.0,0.0,0.0,86.0,143.0,21.39,0.02,1620.0,26.0,2.91,0.0,2.91,-1.19,-7.26,3.02,0.59,2.96,-0.71,2036.8,0.23,123.47,0.3,0.22,0.78,14.83,26.94,0.34,0.22,0.56,0.37,0.24,69.7,0.21,1492.0,6.09,28.92,104062.0,161.0,1909.36,680.7,74.0,74.0,0.0
7.24,65.87,15857.96,3.2,460.42,1229.26,2189.79,3936.41,67.0,99.0,78.14,0.0,6750.0,133.0,1.22,0.0,1.22,-0.36,-3.86,5.76,1.47,4.66,0.97,204.34,0.88,47.66,0.34,0.26,0.3,13.1,26.35,0.44,0.2,0.64,0.41,0.34,276.0,0.32,21569.0,13.59,42.16,5953500.0,10.0,305.85,343.63,735.0,1.0,1.0
7.45,65.86,18249.26,6.93,204.55,450.11,849.06,3120.29,67.0,99.0,53.65,0.0,2880.0,55.0,1.22,0.0,1.22,-0.4,-4.01,3.83,0.78,4.66,0.97,204.34,0.9,47.66,0.34,0.23,0.31,12.86,31.77,0.43,0.2,0.63,0.39,0.27,187.2,0.22,10041.0,9.66,43.03,1879200.0,34.0,283.29,404.48,232.0,2.0,0.0
7.32,65.84,16336.62,3.9,349.26,751.79,1659.52,2930.19,67.0,99.0,29.4,0.0,2700.0,48.0,1.22,0.0,1.22,-0.25,-3.87,4.35,1.08,4.66,0.97,204.34,0.97,47.66,0.32,0.25,0.33,12.11,24.37,0.34,0.23,0.57,0.39,0.31,298.3,0.32,8770.0,14.9,46.29,2616300.0,42.0,276.56,361.68,323.0,3.0,1.0
6.74,66.17,10769.64,10.14,157.02,357.2,655.21,3623.55,67.0,99.0,79.59,0.0,4140.0,75.0,1.22,0.0,1.22,-0.38,-3.4,3.81,0.96,4.66,0.97,204.34,0.96,47.66,0.38,0.3,0.33,8.11,15.41,0.39,0.21,0.6,0.37,0.31,149.6,0.31,11909.0,13.98,45.51,1782000.0,167.0,560.03,264.28,220.0,4.0,0.0
7.21,65.81,15139.62,3.49,380.86,636.65,1451.21,2222.84,67.0,99.0,68.66,0.0,3150.0,57.0,1.22,0.0,1.22,-0.43,-3.54,4.07,0.99,4.66,0.97,204.34,0.97,47.66,0.36,0.3,0.33,8.1,14.69,0.35,0.26,0.61,0.36,0.31,128.1,0.32,8792.0,14.65,46.14,1125900.0,31.0,267.26,322.81,139.0,5.0,0.0
6.27,65.68,11858.75,2.37,121.07,570.0,720.0,1350.0,67.0,99.0,23.52,0.0,1530.0,31.0,1.22,0.0,1.22,-0.25,-2.0,2.55,0.31,4.66,0.97,204.34,0.99,47.66,0.3,0.25,0.34,13.86,21.72,0.36,0.13,0.49,0.31,0.26,207.5,0.28,4880.0,13.26,46.97,1012500.0,90.0,261.28,19.71,125.0,6.0,0.0
6.08,66.15,4265.47,6.47,67.08,139.11,201.25,900.0,67.0,99.0,15.63,0.0,540.0,10.0,1.09,0.0,1.09,-0.27,-2.37,2.49,0.19,4.66,0.97,204.34,1.04,47.66,0.26,0.23,0.36,14.91,22.06,0.12,0.22,0.33,0.26,0.25,122.6,0.18,1916.0,8.94,49.59,234900.0,56.0,601.66,69.52,29.0,7.0,0.0
6.08,65.99,5965.07,10.88,110.25,96.49,254.56,1049.57,67.0,99.0,16.82,0.0,540.0,7.0,1.22,0.0,1.22,-0.43,-2.0,2.37,0.31,4.66,0.97,204.34,1.12,47.66,0.26,0.23,0.39,16.58,24.32,0.18,0.15,0.33,0.26,0.22,120.2,0.22,2022.0,11.95,53.5,243000.0,145.0,488.4,34.2,30.0,8.0,0.0
6.3,66.14,4673.01,6.59,70.72,172.75,284.6,1138.42,67.0,99.0,19.6,0.0,900.0,16.0,1.09,0.0,1.09,-0.52,-2.44,3.97,0.6,4.66,0.97,204.34,1.05,47.66,0.26,0.23,0.36,14.8,23.05,0.07,0.23,0.3,0.27,0.24,127.0,0.19,2488.0,9.39,50.0,315900.0,18.0,570.36,130.46,39.0,9.0,0.0
6.54,65.49,16379.91,2.78,56.92,229.1,254.56,636.4,67.0,99.0,13.08,0.0,630.0,12.0,1.24,0.0,1.24,-0.37,-2.49,2.4,0.09,4.66,0.97,204.34,1.0,47.66,0.29,0.25,0.34,12.11,18.11,0.11,0.25,0.36,0.3,0.26,149.3,0.2,1953.0,9.56,47.56,291600.0,45.0,106.5,56.31,36.0,10.0,0.0
6.29,65.66,12293.23,6.95,179.03,291.21,655.21,2022.5,67.0,99.0,29.3,0.0,1800.0,34.0,1.23,0.0,1.23,-0.5,-1.95,3.44,0.55,4.66,0.97,204.34,1.1,47.66,0.24,0.21,0.38,19.27,29.43,0.16,0.17,0.33,0.24,0.23,162.1,0.22,4748.0,11.54,52.63,769500.0,161.0,242.59,21.23,95.0,11.0,1.0
